paper_offset,pmcid,doi,section,Journal Title,Year,predicted_open_data
24548,6313906,10.3390/proteomes6040048,METHODS,Proteomes,2018,1
136,6318224,10.1016/j.neuroimage.2016.04.014,ABSTRACT,Neuroimage,2016,1
13144,6319374,10.1038/ijo.2017.190,METHODS,Int J Obes (Lond),2017,1
43633,6324880,10.7554/eLife.38844,METHODS,eLife,2018,1
71871,6324880,10.7554/eLife.38844,AUTH_CONT,eLife,2018,1
71871,6324880,10.7554/eLife.38844,AUTH_CONT,eLife,2018,1
4919,6324828,10.1371/journal.pcbi.1006610,INTRO,PLoS Comput Biol,2018,1
29854,6324828,10.1371/journal.pcbi.1006610,RESULTS,PLoS Comput Biol,2018,1
23270,6331928,10.3389/fninf.2018.00102,DISCUSS,Front Neuroinform,2019,1
23052,6335365,10.3389/fnins.2018.01018,DISCUSS,Front Neurosci,2019,1
5420,6333421,,METHODS,J Orofac Sci,2018,1
11127,6339954,10.3389/fpsyt.2018.00768,INTRO,Front Psychiatry,2019,1
36998,6350936,10.1016/j.celrep.2018.11.061,METHODS,Cell Rep,2018,1
34412,6354785,10.1523/ENEURO.0208-18.2018,FIG,eNeuro,2018,1
47343,6354244,10.1038/s41588-018-0238-1,SUPPL,Nat Genet,2018,1
9751,4380613,10.1016/j.nbd.2015.01.001,METHODS,Neurobiol Dis,2015,1
28846,4383723,10.1038/nature14186,METHODS,Nature,2015,1
44565,4382929,10.1186/s12863-015-0184-1,METHODS,BMC Genet,2015,1
21362,4382323,10.1371/journal.pone.0119941,RESULTS,PLoS One,2015,1
27037,4382323,10.1371/journal.pone.0119941,RESULTS,PLoS One,2015,1
57645,4381785,10.7554/eLife.03116,METHODS,eLife,2014,1
60423,4381785,10.7554/eLife.03116,METHODS,eLife,2014,1
23547,4380817,10.1038/ng.3222,DISCUSS,Nat Genet,2015,1
43094,4380817,10.1038/ng.3222,SUPPL,Nat Genet,2015,1
44081,4380817,10.1038/ng.3222,SUPPL,Nat Genet,2015,1
8317,4459040,10.1016/j.nicl.2015.03.009,METHODS,Neuroimage Clin,2015,1
8317,4459040,10.1016/j.nicl.2015.03.009,METHODS,Neuroimage Clin,2015,1
6131,6375503,10.1177/2470547018814186,METHODS,Chronic Stress (Thousand Oaks),2018,1
47259,6380887,10.1038/s41592-018-0109-9,METHODS,Nat Methods,2018,1
42289,6387832,10.1016/j.seizure.2013.10.004,METHODS,Seizure,2013,1
3567,6398347,10.1038/s41593-018-0241-y,INTRO,Nat Neurosci,2018,1
3567,6398347,10.1038/s41593-018-0241-y,INTRO,Nat Neurosci,2018,1
4565,6398347,10.1038/s41593-018-0241-y,RESULTS,Nat Neurosci,2018,1
4565,6398347,10.1038/s41593-018-0241-y,RESULTS,Nat Neurosci,2018,1
5899,6398347,10.1038/s41593-018-0241-y,RESULTS,Nat Neurosci,2018,1
5899,6398347,10.1038/s41593-018-0241-y,RESULTS,Nat Neurosci,2018,1
23435,4465661,10.1371/journal.pone.0129694,FIG,PLoS One,2015,1
14830,4465646,10.1371/journal.pone.0127013,METHODS,PLoS One,2015,1
26769,4463976,10.1016/j.neuroimage.2015.03.005,METHODS,Neuroimage,2015,1
1861,5299040,10.1002/hbm.23448,INTRO,Hum Brain Mapp,2016,1
12805,5305134,10.5811/westjem.2016.10.31171,SUPPL,West J Emerg Med,2017,1
4588,5309982,10.1186/s13012-017-0549-0,INTRO,Implement Sci,2017,1
5964,4469798,10.1093/ije/dyv077,METHODS,Int J Epidemiol,2015,1
9170,5315541,10.1038/tp.2016.154,METHODS,Transl Psychiatry,2016,1
550,5314792,10.1093/nar/gkw852,ABSTRACT,Nucleic Acids Res,2016,1
27233,5314792,10.1093/nar/gkw852,RESULTS,Nucleic Acids Res,2016,1
9220,5314129,10.1038/tp.2016.218,METHODS,Transl Psychiatry,2016,1
16331,5315553,10.1038/tp.2016.196,METHODS,Transl Psychiatry,2016,1
10478,5313378,10.1038/mp.2016.130,METHODS,Mol Psychiatry,2016,1
28532,5316879,10.1038/ncomms14517,METHODS,Nat Commun,2017,1
10778,5318368,10.1002/brb3.615,METHODS,Brain Behav,2017,1
10778,5318368,10.1002/brb3.615,METHODS,Brain Behav,2017,1
10778,5318368,10.1002/brb3.615,METHODS,Brain Behav,2017,1
26130,5319997,10.3389/fnmol.2017.00039,RESULTS,Front Mol Neurosci,2017,1
53166,5319997,10.3389/fnmol.2017.00039,METHODS,Front Mol Neurosci,2017,1
7423,5323293,10.1038/nn.4495,RESULTS,Nat Neurosci,2017,1
7188,5322885,10.1371/journal.pcbi.1005350,INTRO,PLoS Comput Biol,2017,1
10370,5322885,10.1371/journal.pcbi.1005350,INTRO,PLoS Comput Biol,2017,1
12529,5322885,10.1371/journal.pcbi.1005350,INTRO,PLoS Comput Biol,2017,1
7015,5324595,10.1002/jclp.22332,METHODS,J Clin Psychol,2016,1
27343,5328401,10.1371/journal.pgen.1006618,METHODS,PLoS Genet,2017,1
12514,5335754,10.1186/s12859-017-1567-2,RESULTS,BMC Bioinformatics,2017,1
37212,5333799,10.1371/journal.pcbi.1005341,METHODS,PLoS Comput Biol,2017,1
39428,5333799,10.1371/journal.pcbi.1005341,METHODS,PLoS Comput Biol,2017,1
35341,5335700,10.1038/srep43176,METHODS,Sci Rep,2017,1
35935,5335700,10.1038/srep43176,METHODS,Sci Rep,2017,1
23438,5336143,10.1038/nature21369,METHODS,Nature,2017,1
32999,5336143,10.1038/nature21369,SUPPL,Nature,2017,1
33570,5338099,10.1186/s13059-017-1158-6,METHODS,Genome Biol,2017,1
25668,5340586,10.1097/QAI.0000000000001273,CONCL,J Acquir Immune Defic Syndr,2017,1
18952,5344430,10.1371/journal.pone.0173496,METHODS,PLoS One,2017,1
27427,5344449,10.1371/journal.pone.0173525,FIG,PLoS One,2017,1
13784,5346569,10.3389/fnins.2017.00115,INTRO,Front Neurosci,2017,1
10179,5347870,10.1111/adb.12322,METHODS,Addict Biol,2015,1
12540,5347870,10.1111/adb.12322,METHODS,Addict Biol,2015,1
12486,5347927,10.1002/hbm.23486,METHODS,Hum Brain Mapp,2017,1
25442,5349246,10.1038/sdata.2017.10,METHODS,Sci Data,2017,1
34883,5349246,10.1038/sdata.2017.10,FIG,Sci Data,2017,1
62062,5352226,10.7554/eLife.20488,METHODS,eLife,2017,1
29547,5350568,10.1016/j.nicl.2017.02.019,METHODS,Neuroimage Clin,2017,1
12298,5352225,10.7554/eLife.20487,RESULTS,eLife,2017,1
14119,5351204,10.1186/s13229-017-0119-y,METHODS,Mol Autism,2017,1
29412,4471878,10.1038/ncomms8279,METHODS,Nat Commun,2015,1
9297,4473730,10.1016/j.nicl.2015.03.017,METHODS,Neuroimage Clin,2015,1
5610,4473297,10.1016/j.nicl.2015.04.002,METHODS,Neuroimage Clin,2015,1
6532,4473297,10.1016/j.nicl.2015.04.002,METHODS,Neuroimage Clin,2015,1
22450,4473297,10.1016/j.nicl.2015.04.002,METHODS,Neuroimage Clin,2015,1
24718,4473297,10.1016/j.nicl.2015.04.002,METHODS,Neuroimage Clin,2015,1
6710,5360219,10.1371/journal.pmed.1002258,METHODS,PLoS Med,2017,1
21721,5357666,10.1186/s41235-017-0056-5,METHODS,Cogn Res Princ Implic,2017,1
7114,5359252,10.3389/fnins.2017.00125,METHODS,Front Neurosci,2017,1
14587,5359318,10.3389/fnana.2017.00020,METHODS,Front Neuroanat,2017,1
47631,5364619,10.1186/s12939-017-0549-3,DISCUSS,Int J Equity Health,2017,1
19546,5364411,10.1038/ncomms14774,METHODS,Nat Commun,2017,1
4299,5362357,10.1037/pas0000382,INTRO,Psychol Assess,2016,1
48771,5364052,10.1038/nature21678,FIG,Nature,2017,1
11117,5363996,10.1371/journal.pcbi.1005209,RESULTS,PLoS Comput Biol,2017,1
21970,5362932,10.1038/srep45038,RESULTS,Sci Rep,2017,1
43039,5362932,10.1038/srep45038,METHODS,Sci Rep,2017,1
44254,5362932,10.1038/srep45038,METHODS,Sci Rep,2017,1
6733,5362635,10.3389/fnmol.2017.00083,METHODS,Front Mol Neurosci,2017,1
17839,5362197,10.1371/journal.pone.0172992,METHODS,PLoS One,2017,1
23707,5372170,10.1038/srep45269,METHODS,Sci Rep,2017,1
32015,5374036,10.1038/ng.3795,SUPPL,Nat Genet,2017,1
32015,5374036,10.1038/ng.3795,SUPPL,Nat Genet,2017,1
32015,5374036,10.1038/ng.3795,SUPPL,Nat Genet,2017,1
11189,5373125,10.1523/JNEUROSCI.3302-16.2017,METHODS,J Neurosci,2017,1
11291,5374502,10.1038/srep45656,RESULTS,Sci Rep,2017,1
31631,5374041,10.1038/ng.3792,METHODS,Nat Genet,2017,1
31631,5374041,10.1038/ng.3792,METHODS,Nat Genet,2017,1
33049,5374041,10.1038/ng.3792,METHODS,Nat Genet,2017,1
29555,5379053,10.1038/ncomms14550,METHODS,Nat Commun,2017,1
61850,5383661,10.3389/fnsys.2017.00018,COMP_INT,Front Syst Neurosci,2017,1
7234,5388596,10.1038/mp.2016.181,METHODS,Mol Psychiatry,2016,1
27891,5387713,10.1038/srep46401,METHODS,Sci Rep,2017,1
46061,5386887,10.1038/nn.4400,METHODS,Nat Neurosci,2016,1
46061,5386887,10.1038/nn.4400,METHODS,Nat Neurosci,2016,1
46625,5386887,10.1038/nn.4400,METHODS,Nat Neurosci,2016,1
8920,5390726,10.1093/scan/nsw175,METHODS,Soc Cogn Affect Neurosci,2017,1
8920,5390726,10.1093/scan/nsw175,METHODS,Soc Cogn Affect Neurosci,2017,1
28834,5390760,10.1093/scan/nsw161,METHODS,Soc Cogn Affect Neurosci,2016,1
3357,5389513,10.1093/nar/gkw957,INTRO,Nucleic Acids Res,2016,1
65482,5389513,10.1093/nar/gkw957,RESULTS,Nucleic Acids Res,2016,1
51006,5391270,10.1038/nchembio.2334,SUPPL,Nat Chem Biol,2017,1
15811,5389540,10.1093/nar/gkw942,METHODS,Nucleic Acids Res,2016,1
11542,4477114,10.1155/2015/343720,METHODS,Biomed Res Int,2015,1
9054,4475080,10.1371/journal.pone.0128517,RESULTS,PLoS One,2015,1
22685,5394533,10.1038/srep46548,METHODS,Sci Rep,2017,1
10900,5395367,10.1038/mp.2016.163,RESULTS,Mol Psychiatry,2016,1
17078,5397163,10.1093/nar/gkw1290,METHODS,Nucleic Acids Res,2017,1
23872,5400397,10.1093/molbev/msx076,RESULTS,Mol Biol Evol,2017,1
43846,5400397,10.1093/molbev/msx076,METHODS,Mol Biol Evol,2017,1
44525,5400397,10.1093/molbev/msx076,METHODS,Mol Biol Evol,2017,1
45389,5400397,10.1093/molbev/msx076,METHODS,Mol Biol Evol,2017,1
45389,5400397,10.1093/molbev/msx076,METHODS,Mol Biol Evol,2017,1
53713,5400397,10.1093/molbev/msx076,METHODS,Mol Biol Evol,2017,1
59304,5399569,10.1242/dmm.028175,METHODS,Dis Model Mech,2017,1
7634,5403879,10.1007/s10519-017-9837-3,METHODS,Behav Genet,2017,1
7499,5404932,10.1038/mp.2013.161,METHODS,Mol Psychiatry,2013,1
8604,5404952,10.1038/jhg.2017.6,RESULTS,J Hum Genet,2017,1
1221,5406143,10.1177/2333393617703198,INTRO,Glob Qual Nurs Res,2017,1
28292,5406143,10.1177/2333393617703198,RESULTS,Glob Qual Nurs Res,2017,1
4352,5406250,10.1038/ng.3834,INTRO,Nat Genet,2017,1
26193,5406250,10.1038/ng.3834,DISCUSS,Nat Genet,2017,1
54274,5406250,10.1038/ng.3834,SUPPL,Nat Genet,2017,1
54567,5406250,10.1038/ng.3834,SUPPL,Nat Genet,2017,1
11329,5407321,10.1038/nchem.2644,RESULTS,Nat Chem,2016,1
18890,5416689,10.1038/tp.2017.47,RESULTS,Transl Psychiatry,2017,1
8348,5416765,10.1093/nar/gkx020,METHODS,Nucleic Acids Res,2017,1
8777,5416765,10.1093/nar/gkx020,METHODS,Nucleic Acids Res,2017,1
10521,5416765,10.1093/nar/gkx020,METHODS,Nucleic Acids Res,2017,1
11618,5416765,10.1093/nar/gkx020,METHODS,Nucleic Acids Res,2017,1
24544,5416765,10.1093/nar/gkx020,RESULTS,Nucleic Acids Res,2017,1
32092,5416765,10.1093/nar/gkx020,DISCUSS,Nucleic Acids Res,2017,1
15427,5416680,10.1038/tp.2017.37,METHODS,Transl Psychiatry,2017,1
50061,5414044,10.1038/ncomms14977,METHODS,Nat Commun,2017,1
64366,5414044,10.1038/ncomms14977,SUPPL,Nat Commun,2017,1
28907,5413951,10.1038/ncomms15089,DISCUSS,Nat Commun,2017,1
45752,5413951,10.1038/ncomms15089,METHODS,Nat Commun,2017,1
12497,5419739,10.7554/eLife.23858,RESULTS,eLife,2017,1
25738,5428446,10.1038/s41598-017-00425-z,METHODS,Sci Rep,2017,1
5797,5428747,10.12688/wellcomeopenres.10298.2,METHODS,Wellcome Open Res,2017,1
6701,5428747,10.12688/wellcomeopenres.10298.2,METHODS,Wellcome Open Res,2017,1
7254,5428747,10.12688/wellcomeopenres.10298.2,METHODS,Wellcome Open Res,2017,1
34535,5428747,10.12688/wellcomeopenres.10298.2,RESULTS,Wellcome Open Res,2017,1
14691,5428799,10.1038/s41598-017-00676-w,RESULTS,Sci Rep,2017,1
39493,5428799,10.1038/s41598-017-00676-w,METHODS,Sci Rep,2017,1
4717,5429548,10.1186/s13012-017-0593-9,INTRO,Implement Sci,2017,1
16500,5429548,10.1186/s13012-017-0593-9,METHODS,Implement Sci,2017,1
19291,5429548,10.1186/s13012-017-0593-9,METHODS,Implement Sci,2017,1
42255,5429548,10.1186/s13012-017-0593-9,DISCUSS,Implement Sci,2017,1
11828,5429826,10.1038/s41598-017-01005-x,RESULTS,Sci Rep,2017,1
24168,5429826,10.1038/s41598-017-01005-x,METHODS,Sci Rep,2017,1
24837,5432193,10.1371/journal.pcbi.1005483,RESULTS,PLoS Comput Biol,2017,1
24837,5432193,10.1371/journal.pcbi.1005483,RESULTS,PLoS Comput Biol,2017,1
45157,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
48472,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
49473,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
52141,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
52963,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
56961,4480509,10.1186/s13059-015-0683-4,METHODS,Genome Biol,2015,1
395,4480451,10.1186/s12913-015-0898-9,ABSTRACT,BMC Health Serv Res,2015,1
7139,5433052,10.1186/s13011-017-0107-4,METHODS,Subst Abuse Treat Prev Policy,2017,1
8736,5433052,10.1186/s13011-017-0107-4,METHODS,Subst Abuse Treat Prev Policy,2017,1
34362,5436068,10.1038/ncomms15142,METHODS,Nat Commun,2017,1
20695,5437291,10.1038/ncomms15058,METHODS,Nat Commun,2017,1
35258,5437291,10.1038/ncomms15058,METHODS,Nat Commun,2017,1
6399,5438037,10.1038/tp.2017.8,METHODS,Transl Psychiatry,2017,1
10478,5438037,10.1038/tp.2017.8,METHODS,Transl Psychiatry,2017,1
12328,5438037,10.1038/tp.2017.8,METHODS,Transl Psychiatry,2017,1
14492,5440737,10.2196/mhealth.6491,METHODS,JMIR Mhealth Uhealth,2017,1
30281,5441397,10.1093/gigascience/gix019,DISCUSS,Gigascience,2017,1
21484,5440596,10.3389/fpsyg.2017.00696,INTRO,Front Psychol,2017,1
37386,5441529,10.1038/s41537-017-0010-z,METHODS,NPJ Schizophr,2017,1
9549,5440166,10.7554/eLife.26355,RESULTS,eLife,2017,1
42420,5446786,10.1038/nn.4543,METHODS,Nat Neurosci,2017,1
448,5445402,10.1186/s13011-017-0113-6,ABSTRACT,Subst Abuse Treat Prev Policy,2017,1
8910,5445402,10.1186/s13011-017-0113-6,INTRO,Subst Abuse Treat Prev Policy,2017,1
13120,5445402,10.1186/s13011-017-0113-6,METHODS,Subst Abuse Treat Prev Policy,2017,1
14293,5445402,10.1186/s13011-017-0113-6,METHODS,Subst Abuse Treat Prev Policy,2017,1
30906,5445402,10.1186/s13011-017-0113-6,DISCUSS,Subst Abuse Treat Prev Policy,2017,1
63434,5449185,10.7554/eLife.22904,METHODS,eLife,2017,1
15416,5448017,10.3390/genes8050143,DISCUSS,Genes (Basel),2017,1
17934,5448017,10.3390/genes8050143,DISCUSS,Genes (Basel),2017,1
24161,5447710,10.3389/fnhum.2017.00288,METHODS,Front Hum Neurosci,2017,1
64690,5457141,10.7554/eLife.23253,METHODS,eLife,2017,1
65846,5457141,10.7554/eLife.23253,METHODS,eLife,2017,1
45094,5454782,10.1017/gmh.2016.24,DISCUSS,Glob Ment Health (Camb),2016,1
7544,5460053,10.1093/scan/nsx005,METHODS,Soc Cogn Affect Neurosci,2017,1
16003,5459352,10.1016/j.nicl.2017.05.007,METHODS,Neuroimage Clin,2017,1
26564,5458508,10.1038/ncomms15481,METHODS,Nat Commun,2017,1
33694,5463912,10.7448/IAS.20.1.20933,DISCUSS,J Int AIDS Soc,2017,1
13099,5461536,10.1074/mcp.M116.065706,METHODS,Mol Cell Proteomics,2017,1
13099,5461536,10.1074/mcp.M116.065706,METHODS,Mol Cell Proteomics,2017,1
28380,5461536,10.1074/mcp.M116.065706,RESULTS,Mol Cell Proteomics,2017,1
17133,5466711,10.1093/gigascience/giw011,METHODS,Gigascience,2017,1
12852,5468507,10.1038/mp.2016.219,RESULTS,Mol Psychiatry,2016,1
4850,4485864,10.1186/s12879-015-0990-0,METHODS,BMC Infect Dis,2015,1
6084,5470268,10.1186/s12985-017-0771-z,METHODS,Virol J,2017,1
1364,5471941,10.1186/s12859-017-1634-8,ABSTRACT,BMC Bioinformatics,2017,1
1364,5471941,10.1186/s12859-017-1634-8,ABSTRACT,BMC Bioinformatics,2017,1
25749,5471941,10.1186/s12859-017-1634-8,METHODS,BMC Bioinformatics,2017,1
45234,5477265,10.1186/s13059-017-1250-y,METHODS,Genome Biol,2017,1
43835,5476659,10.2147/NDT.S136122,FIG,Neuropsychiatr Dis Treat,2017,1
45374,5476659,10.2147/NDT.S136122,FIG,Neuropsychiatr Dis Treat,2017,1
12305,5473744,10.1534/g3.117.041491,METHODS,G3 (Bethesda),2017,1
22822,5473744,10.1534/g3.117.041491,RESULTS,G3 (Bethesda),2017,1
24305,5473744,10.1534/g3.117.041491,RESULTS,G3 (Bethesda),2017,1
4811,5476671,10.1038/s41598-017-01674-8,RESULTS,Sci Rep,2017,1
6141,5476671,10.1038/s41598-017-01674-8,RESULTS,Sci Rep,2017,1
6141,5476671,10.1038/s41598-017-01674-8,RESULTS,Sci Rep,2017,1
11501,5476671,10.1038/s41598-017-01674-8,METHODS,Sci Rep,2017,1
37465,5477510,10.1038/ncomms15497,METHODS,Nat Commun,2017,1
9325,5480153,10.1186/s13229-017-0147-7,METHODS,Mol Autism,2017,1
21978,5480171,10.1186/s13293-017-0139-5,DISCUSS,Biol Sex Differ,2017,1
27822,5489418,10.1016/j.neuroimage.2016.12.036,INTRO,Neuroimage,2017,1
47275,5490197,10.1038/ncomms15930,METHODS,Nat Commun,2017,1
61003,5490197,10.1038/ncomms15930,METHODS,Nat Commun,2017,1
59832,5491263,10.7554/eLife.22974,METHODS,eLife,2017,1
52837,5491496,10.1038/s41598-017-04300-9,METHODS,Sci Rep,2017,1
49383,5493768,10.1038/ncomms15903,METHODS,Nat Commun,2017,1
38081,5496244,10.1038/ng.3789,SUPPL,Nat Genet,2017,1
45022,5496608,10.1083/jcb.201604028,METHODS,J Cell Biol,2017,1
31344,5500381,10.1371/journal.pone.0180221,DISCUSS,PLoS One,2017,1
16073,5498475,10.3389/fpsyt.2017.00117,METHODS,Front Psychiatry,2017,1
9554,5499134,10.1534/g3.117.042408,METHODS,G3 (Bethesda),2017,1
2879,5499171,10.1534/genetics.116.198838,INTRO,Genetics,2017,1
12025,5499171,10.1534/genetics.116.198838,METHODS,Genetics,2017,1
18570,5499171,10.1534/genetics.116.198838,METHODS,Genetics,2017,1
26384,5499171,10.1534/genetics.116.198838,METHODS,Genetics,2017,1
28762,5499171,10.1534/genetics.116.198838,METHODS,Genetics,2017,1
9193,5504720,10.1186/s13058-017-0873-y,METHODS,Breast Cancer Res,2017,1
59463,5501395,10.1038/nn.4568,FIG,Nat Neurosci,2017,1
59463,5501395,10.1038/nn.4568,FIG,Nat Neurosci,2017,1
8217,5502743,10.1038/nature22354,INTRO,Nature,2017,1
83,5503541,10.18632/oncotarget.16417,ABSTRACT,Oncotarget,2017,1
25852,5503541,10.18632/oncotarget.16417,METHODS,Oncotarget,2017,1
12067,5507274,10.1371/journal.pone.0180837,METHODS,PLoS One,2017,1
18750,5506885,10.1016/j.nicl.2017.06.027,METHODS,Neuroimage Clin,2017,1
21544,5506885,10.1016/j.nicl.2017.06.027,METHODS,Neuroimage Clin,2017,1
31768,5508110,10.3389/fnhum.2017.00306,DISCUSS,Front Hum Neurosci,2017,1
31768,5508110,10.3389/fnhum.2017.00306,DISCUSS,Front Hum Neurosci,2017,1
26673,4491626,10.3389/fmicb.2015.00653,RESULTS,Front Microbiol,2015,1
8971,4491207,10.1186/s13229-015-0029-9,METHODS,Mol Autism,2015,1
12450,4490286,10.1038/tp.2015.76,METHODS,Transl Psychiatry,2015,1
15209,4490285,10.1038/tp.2015.75,RESULTS,Transl Psychiatry,2015,1
8663,5511602,10.1007/s10237-017-0887-5,METHODS,Biomech Model Mechanobiol,2017,1
29564,5512327,10.1089/apc.2017.0016,ACK_FUND,AIDS Patient Care STDS,2017,1
29564,5512327,10.1089/apc.2017.0016,ACK_FUND,AIDS Patient Care STDS,2017,1
1253,5513927,10.3389/fnins.2017.00412,INTRO,Front Neurosci,2017,1
21225,5516225,10.12688/f1000research.10783.2,DISCUSS,F1000Res,2017,1
25864,5519631,10.1038/s41598-017-05445-3,METHODS,Sci Rep,2017,1
21529,5519641,10.1038/s41598-017-04426-w,METHODS,Sci Rep,2017,1
10307,5519503,10.1016/j.neuroimage.2017.04.062,METHODS,Neuroimage,2017,1
11892,5522376,10.1016/j.nicl.2017.04.029,METHODS,Neuroimage Clin,2017,1
15898,5525346,10.1186/s12889-017-4528-9,FIG,BMC Public Health,2017,1
4850,5524936,10.1038/s41598-017-06587-0,RESULTS,Sci Rep,2017,1
8928,5529469,10.1038/s41598-017-06509-0,RESULTS,Sci Rep,2017,1
47007,5529582,10.1038/s41598-017-06866-w,METHODS,Sci Rep,2017,1
45892,5533219,10.1038/ng.3903,METHODS,Nat Genet,2017,1
3533,5534072,10.1186/s13073-017-0458-5,INTRO,Genome Med,2017,1
6562,5534072,10.1186/s13073-017-0458-5,METHODS,Genome Med,2017,1
11065,5534072,10.1186/s13073-017-0458-5,METHODS,Genome Med,2017,1
41472,5540813,10.1007/s11682-016-9629-z,SUPPL,Brain Imaging Behav,2016,1
41645,5540813,10.1007/s11682-016-9629-z,SUPPL,Brain Imaging Behav,2016,1
47550,5540813,10.1007/s11682-016-9629-z,SUPPL,Brain Imaging Behav,2016,1
48222,5540813,10.1007/s11682-016-9629-z,SUPPL,Brain Imaging Behav,2016,1
20581,5542030,10.1093/bioinformatics/btw613,RESULTS,Bioinformatics,2016,1
3512,5545714,10.1038/tp.2016.128,METHODS,Transl Psychiatry,2016,1
9201,5545714,10.1038/tp.2016.128,METHODS,Transl Psychiatry,2016,1
7984,5545732,10.1038/tp.2016.268,METHODS,Transl Psychiatry,2017,1
16041,5545742,10.1038/tp.2016.286,METHODS,Transl Psychiatry,2017,1
8048,5545719,10.1038/tp.2016.249,METHODS,Transl Psychiatry,2017,1
12407,5545719,10.1038/tp.2016.249,METHODS,Transl Psychiatry,2017,1
43267,5552240,10.1038/ng.3863,SUPPL,Nat Genet,2017,1
20590,5550034,10.1016/j.stemcr.2017.06.018,RESULTS,Stem Cell Reports,2017,1
13245,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
14014,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
18340,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
18340,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
19456,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
24887,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
41500,4493828,10.1038/sdata.2015.31,METHODS,Sci Data,2015,1
43927,4492396,10.1093/hmg/ddv166,METHODS,Hum Mol Genet,2015,1
36628,4492006,10.7554/eLife.07224,DISCUSS,eLife,2015,1
2563,4493391,10.3389/fnint.2015.00044,INTRO,Front Integr Neurosci,2015,1
31295,5556342,10.1186/s12864-017-3976-z,RESULTS,BMC Genomics,2017,1
11455,5556054,10.1038/s41598-017-08618-2,FIG,Sci Rep,2017,1
32566,5561318,10.1002/brb3.757,DISCUSS,Brain Behav,2017,1
41008,5559603,10.1038/s41467-017-00366-1,METHODS,Nat Commun,2017,1
3511,5564682,10.1038/nn.4332,INTRO,Nat Neurosci,2016,1
36146,5570000,10.1093/gigascience/gix049,METHODS,Gigascience,2017,1
20245,5570580,10.1016/j.nicl.2016.02.018,METHODS,Neuroimage Clin,2016,1
34456,5571235,10.2196/mhealth.7297,RESULTS,JMIR Mhealth Uhealth,2017,1
31972,5584673,10.1016/j.neuron.2017.08.015,DISCUSS,Neuron,2017,1
8557,5589107,10.1371/journal.pone.0182939,METHODS,PLoS One,2017,1
15742,5588809,10.1177/1759091417726607,METHODS,ASN Neuro,2017,1
81949,5588809,10.1177/1759091417726607,RESULTS,ASN Neuro,2017,1
5425,5589474,10.1038/mp.2017.13,INTRO,Mol Psychiatry,2017,1
13016,5589474,10.1038/mp.2017.13,METHODS,Mol Psychiatry,2017,1
20684,5589474,10.1038/mp.2017.13,METHODS,Mol Psychiatry,2017,1
30139,5590851,10.1371/journal.pone.0183854,METHODS,PLoS One,2017,1
12963,4499139,10.1093/nar/gkv514,METHODS,Nucleic Acids Res,2015,1
13708,4499139,10.1093/nar/gkv514,METHODS,Nucleic Acids Res,2015,1
16852,4497686,10.1371/journal.pone.0130880,METHODS,PLoS One,2015,1
3894,4498771,10.1371/journal.pone.0129211,INTRO,PLoS One,2015,1
5704,4498771,10.1371/journal.pone.0129211,METHODS,PLoS One,2015,1
6919,4498771,10.1371/journal.pone.0129211,METHODS,PLoS One,2015,1
35533,4498771,10.1371/journal.pone.0129211,DISCUSS,PLoS One,2015,1
46748,5593991,10.1038/s41598-017-10803-2,METHODS,Sci Rep,2017,1
22376,5596022,10.1038/s41598-017-11763-3,DISCUSS,Sci Rep,2017,1
36835,5596022,10.1038/s41598-017-11763-3,METHODS,Sci Rep,2017,1
14825,5597641,10.1038/s41598-017-09250-w,RESULTS,Sci Rep,2017,1
37835,5597641,10.1038/s41598-017-09250-w,METHODS,Sci Rep,2017,1
89306,5605509,10.1016/S0140-6736(17)32154-2,SUPPL,Lancet,2017,1
145663,5605509,10.1016/S0140-6736(17)32154-2,COMP_INT,Lancet,2017,1
145663,5605509,10.1016/S0140-6736(17)32154-2,COMP_INT,Lancet,2017,1
164920,5605514,10.1016/S0140-6736(17)31833-0,COMP_INT,Lancet,2017,1
164920,5605514,10.1016/S0140-6736(17)31833-0,COMP_INT,Lancet,2017,1
22721,5602096,10.1007/s00439-017-1783-x,METHODS,Hum Genet,2017,1
76357,5607003,10.1038/s41467-017-00652-y,METHODS,Nat Commun,2017,1
157254,5605707,10.1016/S0140-6736(17)32130-X,COMP_INT,Lancet,2017,1
201434,5605883,10.1016/S0140-6736(17)32152-9,CONCL,Lancet,2017,1
201638,5605883,10.1016/S0140-6736(17)32152-9,CONCL,Lancet,2017,1
201769,5605883,10.1016/S0140-6736(17)32152-9,CONCL,Lancet,2017,1
10601,5608645,10.1038/mp.2017.15,METHODS,Mol Psychiatry,2017,1
