paper_offset,pmcid,doi,section,Journal Title,Year,predicted_data_sharing
7753,4362968,10.1016/j.drugpo.2014.08.019,METHODS,Int J Drug Policy,2014,1
23184,4362852,10.1007/s11414-014-9436-5,DISCUSS,J Behav Health Serv Res,2016,1
19864,4362891,10.3758/s13423-014-0721-3,DISCUSS,Psychon Bull Rev,2015,1
14440,4362916,10.1007/s10461-014-0893-x,RESULTS,AIDS Behav,2015,1
16295,4362916,10.1007/s10461-014-0893-x,RESULTS,AIDS Behav,2015,1
20970,4362916,10.1007/s10461-014-0893-x,RESULTS,AIDS Behav,2015,1
26752,4362916,10.1007/s10461-014-0893-x,RESULTS,AIDS Behav,2015,1
43822,4354845,10.1037/a0038557,METHODS,J Pers Soc Psychol,2015,1
2022,4355091,10.1007/s12160-014-9651-6,INTRO,Ann Behav Med,2015,1
2461,4359652,10.1111/jnc.12956,INTRO,J Neurochem,2014,1
31140,4359652,10.1111/jnc.12956,DISCUSS,J Neurochem,2014,1
12014,4359656,10.1016/j.yhbeh.2014.12.010,METHODS,Horm Behav,2015,1
38341,4360885,10.1016/j.neuron.2014.02.039,SUPPL,Neuron,2014,1
2415,4358895,10.1007/s11904-014-0228-6,INTRO,Curr HIV/AIDS Rep,2014,1
7834,4365924,10.1016/j.jsat.2014.10.009,METHODS,J Subst Abuse Treat,2014,1
39811,4378830,,METHODS,In Vivo,2013,1
27729,4378903,10.1158/1078-0432.CCR-14-2083,DISCUSS,Clin Cancer Res,2015,1
22834,4375032,10.1007/s13365-015-0314-6,RESULTS,J Neurovirol,2015,1
5010,4375070,10.1016/j.conb.2014.10.012,INTRO,Curr Opin Neurobiol,2014,1
15275,4379324,10.1162/jocn_a_00556,METHODS,J Cogn Neurosci,2014,1
38437,4380877,10.1016/j.cell.2015.02.038,SUPPL,Cell,2015,1
37318,4381550,10.1002/hec.2873,DISCUSS,Health Econ,2012,1
2440,4380217,10.1080/10720162.2014.938849,INTRO,Sex Addict Compulsivity,2014,1
16172,4370186,10.1016/j.expneurol.2014.09.010,METHODS,Exp Neurol,2014,1
12259,4370188,10.4049/jimmunol.1302915,METHODS,J Immunol,2014,1
36447,4370188,10.4049/jimmunol.1302915,RESULTS,J Immunol,2014,1
51302,4370188,10.4049/jimmunol.1302915,DISCUSS,J Immunol,2014,1
4921,4370784,10.1007/s11904-014-0253-5,INTRO,Curr HIV/AIDS Rep,2015,1
30583,4370784,10.1007/s11904-014-0253-5,INTRO,Curr HIV/AIDS Rep,2015,1
5002,4370800,10.1007/s10461-014-0901-1,METHODS,AIDS Behav,2015,1
35088,4367179,10.1016/j.chiabu.2014.10.014,DISCUSS,Child Abuse Negl,2014,1
1345,4367862,10.1166/ajnn.2014.1083,INTRO,Am J Neuroprot Neuroregen,2014,1
54772,4367871,10.3109/10253890.2015.1004537,FIG,Stress,2015,1
19224,4368499,10.1016/j.neuron.2014.12.025,RESULTS,Neuron,2015,1
21476,4373664,10.1007/s12250-014-3476-0,INTRO,Virol Sin,2014,1
53956,4374049,10.1080/15374416.2014.945212,METHODS,J Clin Child Adolesc Psychol,2014,1
15411,4371776,10.1007/s10508-014-0316-0,METHODS,Arch Sex Behav,2014,1
102,4372859,,ABSTRACT,Curr HIV Res,2015,1
102,4372859,,ABSTRACT,Curr HIV Res,2015,1
102,4372859,,ABSTRACT,Curr HIV Res,2015,1
3461,4372859,,INTRO,Curr HIV Res,2015,1
20410,4372859,,DISCUSS,Curr HIV Res,2015,1
26842,4372859,,DISCUSS,Curr HIV Res,2015,1
36125,4372859,,FIG,Curr HIV Res,2015,1
16678,4390449,10.1111/ejn.12849,METHODS,Eur J Neurosci,2015,1
29766,4390539,10.1016/j.bbr.2015.02.047,DISCUSS,Behav Brain Res,2015,1
1159,4391369,10.1007/s12021-014-9230-9,INTRO,Neuroinformatics,2014,1
13314,4390139,10.1037/a0028780,METHODS,Psychol Men Masc,2012,1
90,4392915,10.1016/j.mehy.2014.06.008,ABSTRACT,Med Hypotheses,2014,1
90,4392915,10.1016/j.mehy.2014.06.008,ABSTRACT,Med Hypotheses,2014,1
4273,4392915,10.1016/j.mehy.2014.06.008,INTRO,Med Hypotheses,2014,1
21108,4392915,10.1016/j.mehy.2014.06.008,DISCUSS,Med Hypotheses,2014,1
21108,4392915,10.1016/j.mehy.2014.06.008,DISCUSS,Med Hypotheses,2014,1
25634,4392915,10.1016/j.mehy.2014.06.008,FIG,Med Hypotheses,2014,1
9209,4393756,10.1007/s10461-014-0920-y,METHODS,AIDS Behav,2015,1
29291,4393853,10.1111/ejn.12577,RESULTS,Eur J Neurosci,2014,1
4596,4382392,10.1016/j.bbr.2014.10.022,METHODS,Behav Brain Res,2014,1
21284,4382445,10.1016/j.bbr.2014.09.012,RESULTS,Behav Brain Res,2014,1
29750,4382672,10.1158/0008-5472.CAN-08-4007,SUPPL,Cancer Res,2009,1
32271,4387001,10.1016/j.nano.2014.12.014,INTRO,Nanomedicine,2015,1
20884,4386280,10.1016/j.jpsychires.2015.01.002,DISCUSS,J Psychiatr Res,2015,1
10637,4407022,10.1016/j.jaac.2015.01.019,INTRO,J Am Acad Child Adolesc Psychiatry,2015,1
18673,4408017,10.1136/sextrans-2014-051581,DISCUSS,Sex Transm Infect,2014,1
15093,4408218,10.1016/j.yexcr.2014.11.020,INTRO,Exp Cell Res,2014,1
16524,4408218,10.1016/j.yexcr.2014.11.020,INTRO,Exp Cell Res,2014,1
10732,4409498,10.1038/mp.2014.124,METHODS,Mol Psychiatry,2014,1
8813,4397175,10.1001/jamaneurol.2014.4040,METHODS,JAMA Neurol,2015,1
133,4397941,10.1158/1535-7163.MCT-14-0343,ABSTRACT,Mol Cancer Ther,2014,1
2742,4397941,10.1158/1535-7163.MCT-14-0343,INTRO,Mol Cancer Ther,2014,1
2742,4397941,10.1158/1535-7163.MCT-14-0343,INTRO,Mol Cancer Ther,2014,1
30860,4397941,10.1158/1535-7163.MCT-14-0343,RESULTS,Mol Cancer Ther,2014,1
33098,4397941,10.1158/1535-7163.MCT-14-0343,SUPPL,Mol Cancer Ther,2014,1
8562,4418185,10.1080/09540121.2013.802282,DISCUSS,AIDS Care,2013,1
13006,4417101,10.1007/s10461-014-0932-7,METHODS,AIDS Behav,2015,1
14503,4416400,10.1037/a0014819,INTRO,Psychol Bull,2009,1
15943,4416646,10.1016/j.physbeh.2014.04.011,RESULTS,Physiol Behav,2014,1
51864,4420636,10.1038/nature14136,SUPPL,Nature,2014,1
51864,4420636,10.1038/nature14136,SUPPL,Nature,2014,1
26750,4422064,10.1016/j.cbpra.2010.01.003,INTRO,Cogn Behav Pract,2010,1
9552,4422108,10.1016/j.nepig.2015.03.001,RESULTS,Neuroepigenetics,2015,1
25210,4418499,10.1017/S0033291712000840,DISCUSS,Psychol Med,2012,1
39979,4418507,10.1038/nrn3577,CONCL,Nat Rev Neurosci,2013,1
5433,4410965,10.1007/978-1-61779-163-5_28,METHODS,Methods Mol Biol,2011,1
16676,4412805,10.1037/a0038993,INTRO,Dev Psychol,2015,1
16676,4412805,10.1037/a0038993,INTRO,Dev Psychol,2015,1
3990,4410984,10.1137/1.9781611973440.15,INTRO,Proc SIAM Int Conf Data Min,2014,1
14790,4415587,10.3109/10253890.2014.967677,METHODS,Stress,2014,1
9484,4414807,10.1016/j.bbi.2015.02.007,RESULTS,Brain Behav Immun,2015,1
18065,4413932,10.1111/epi.12923,RESULTS,Epilepsia,2015,1
14199,4414333,10.1002/da.21925,METHODS,Depress Anxiety,2012,1
16149,4414333,10.1002/da.21925,RESULTS,Depress Anxiety,2012,1
58334,4414735,10.1016/j.pharmthera.2015.01.009,CONCL,Pharmacol Ther,2015,1
44109,4422770,10.1111/j.1469-8986.2010.01055.x,CONCL,Psychophysiology,2011,1
33345,4427530,10.1016/j.cell.2015.04.005,METHODS,Cell,2015,1
41711,4425426,10.1016/j.neuron.2015.03.015,METHODS,Neuron,2015,1
31364,4426251,10.1111/dewb.12072,RESULTS,Dev World Bioeth,2014,1
10955,4436690,10.1176/appi.ajp.2012.11071044,METHODS,Am J Psychiatry,2012,1
13489,4436591,10.1111/gbb.12119,METHODS,Genes Brain Behav,2014,1
40094,4430475,10.1016/j.neuron.2014.12.024,METHODS,Neuron,2014,1
33819,4431962,10.1111/biom.12199,DISCUSS,Biometrics,2014,1
29343,4524439,10.1186/s13148-015-0116-y,SUPPL,Clin Epigenetics,2015,1
50,4442753,10.1007/s11121-014-0528-5,ABSTRACT,Prev Sci,2015,1
46178,4442707,10.1038/nprot.2014.165,METHODS,Nat Protoc,2014,1
7337,4442618,10.1111/j.1460-9568.2011.07958.x,METHODS,Eur J Neurosci,2012,1
11500,4437870,10.1016/j.psyneuen.2015.03.016,METHODS,Psychoneuroendocrinology,2015,1
2525,4439272,10.1002/mds.26126,INTRO,Mov Disord,2014,1
9581,4442024,10.1038/nature14147,INTRO,Nature,2015,1
27456,4442024,10.1038/nature14147,METHODS,Nature,2015,1
52343,4442024,10.1038/nature14147,METHODS,Nature,2015,1
472,4449297,10.1002/dvdy.24260,ABSTRACT,Dev Dyn,2015,1
23108,4449146,10.1002/wrna.1203,INTRO,Wiley Interdiscip Rev RNA,2013,1
59315,4446145,10.1016/j.expneurol.2015.04.003,DISCUSS,Exp Neurol,2015,1
2972,4447326,10.1007/s11682-015-9354-z,INTRO,Brain Imaging Behav,2015,1
7401,4447326,10.1007/s11682-015-9354-z,INTRO,Brain Imaging Behav,2015,1
14844,4447326,10.1007/s11682-015-9354-z,INTRO,Brain Imaging Behav,2015,1
16805,4447326,10.1007/s11682-015-9354-z,INTRO,Brain Imaging Behav,2015,1
28584,4447326,10.1007/s11682-015-9354-z,DISCUSS,Brain Imaging Behav,2015,1
39841,4447122,10.1016/j.cell.2015.04.012,SUPPL,Cell,2015,1
37905,4458159,10.1016/j.stem.2015.04.001,SUPPL,Cell Stem Cell,2015,1
47527,4454359,10.1016/j.neuron.2014.08.042,METHODS,Neuron,2014,1
54680,4454359,10.1016/j.neuron.2014.08.042,METHODS,Neuron,2014,1
9131,4454453,10.1111/j.1460-9568.2010.07244.x,METHODS,Eur J Neurosci,2010,1
35824,4459599,10.1038/nn.3866,METHODS,Nat Neurosci,2014,1
19311,4461035,10.1017/S0954579414000431,METHODS,Dev Psychopathol,2014,1
24175,4462520,10.1101/pdb.prot084624,FIG,Cold Spring Harb Protoc,2014,1
22662,4465065,10.1111/jnc.13074,RESULTS,J Neurochem,2015,1
24015,4465065,10.1111/jnc.13074,RESULTS,J Neurochem,2015,1
28071,4465065,10.1111/jnc.13074,DISCUSS,J Neurochem,2015,1
21708,4451376,10.1016/j.bmc.2015.03.075,INTRO,Bioorg Med Chem,2015,1
2348,4469273,,INTRO,Curr Pharm Biotechnol,2014,1
24339,4469559,10.1002/gepi.21890,METHODS,Genet Epidemiol,2015,1
7644,4465935,10.1002/pmic.201400277,METHODS,Proteomics,2015,1
50794,4466122,10.1038/nn.3887,SUPPL,Nat Neurosci,2014,1
17511,4476384,10.1007/s10903-010-9376-y,RESULTS,J Immigr Minor Health,2011,1
25071,4476380,10.1071/SH11025,INTRO,Sex Health,2012,1
40350,4476313,10.1017/S0954579413000722,CONCL,Dev Psychopathol,2013,1
23701,4476268,10.1016/j.dcn.2014.07.001,INTRO,Dev Cogn Neurosci,2014,1
30028,4476059,10.1016/j.cell.2015.06.002,SUPPL,Cell,2015,1
37905,4476950,10.1037/hea0000180,DISCUSS,Health Psychol,2014,1
24214,4472562,10.1177/0272989X14563987,DISCUSS,Med Decis Making,2014,1
18718,4465176,10.1007/s10902-014-9516-5,INTRO,J Happiness Stud,2014,1
30636,4481139,10.1016/j.cell.2015.05.002,METHODS,Cell,2015,1
47401,4492112,10.1038/nbt.3055,SUPPL,Nat Biotechnol,2014,1
42372,4491196,10.1016/j.molcel.2015.05.017,SUPPL,Mol Cell,2015,1
42372,4491196,10.1016/j.molcel.2015.05.017,SUPPL,Mol Cell,2015,1
4268,4486255,10.1016/j.psychres.2012.08.006,INTRO,Psychiatry Res,2012,1
7987,4492829,10.1016/j.antiviral.2015.05.009,METHODS,Antiviral Res,2015,1
22866,4492532,10.1037/a0016427,METHODS,Dev Psychol,2009,1
26303,4490088,10.1007/s12640-015-9534-z,DISCUSS,Neurotox Res,2015,1
6987,4489694,10.1080/09540121.2012.715134,METHODS,AIDS Care,2012,1
3073,4485459,10.1007/s10567-014-0176-0,INTRO,Clin Child Fam Psychol Rev,2015,1
52299,4485459,10.1007/s10567-014-0176-0,INTRO,Clin Child Fam Psychol Rev,2015,1
10069,4478277,10.1016/j.biopsych.2014.12.016,METHODS,Biol Psychiatry,2014,1
15018,4478224,10.1111/hiv.12220,DISCUSS,HIV Med,2015,1
32282,4480784,10.1016/j.cbpra.2014.07.003,METHODS,Cogn Behav Pract,2014,1
25625,4482112,10.1001/jamapsychiatry.2013.2105,INTRO,JAMA Psychiatry,2013,1
11429,4483512,10.1071/SH14047,RESULTS,Sex Health,2014,1
2677,4485420,10.1007/s10461-013-0658-y,INTRO,AIDS Behav,2014,1
44722,4484295,10.1016/j.beth.2014.05.001,DISCUSS,Behav Ther,2014,1
4320,4501899,10.1016/j.biopsych.2014.12.024,INTRO,Biol Psychiatry,2015,1
24527,4501899,10.1016/j.biopsych.2014.12.024,DISCUSS,Biol Psychiatry,2015,1
19512,4501868,10.1097/QAI.0000000000000667,DISCUSS,J Acquir Immune Defic Syndr,2015,1
35727,4501856,10.1038/nature13716,SUPPL,Nature,2014,1
99,4506929,10.1016/j.bbrc.2015.04.153,ABSTRACT,Biochem Biophys Res Commun,2015,1
9350,4506929,10.1016/j.bbrc.2015.04.153,METHODS,Biochem Biophys Res Commun,2015,1
8668,4508214,10.1016/j.bbi.2015.04.002,INTRO,Brain Behav Immun,2015,1
18790,4506465,10.1016/j.vaccine.2013.08.080,DISCUSS,Vaccine,2013,1
12729,4506266,10.1177/0956462414563626,RESULTS,Int J STD AIDS,2014,1
26303,4504761,10.1021/acschemneuro.5b00007,INTRO,ACS Chem Neurosci,2015,1
33235,4504761,10.1021/acschemneuro.5b00007,INTRO,ACS Chem Neurosci,2015,1
38922,4504761,10.1021/acschemneuro.5b00007,INTRO,ACS Chem Neurosci,2015,1
61601,4504761,10.1021/acschemneuro.5b00007,FIG,ACS Chem Neurosci,2015,1
19331,4503520,10.3109/10253890.2015.1013531,METHODS,Stress,2015,1
46251,4503520,10.3109/10253890.2015.1013531,FIG,Stress,2015,1
47150,4503520,10.3109/10253890.2015.1013531,FIG,Stress,2015,1
47955,4503520,10.3109/10253890.2015.1013531,FIG,Stress,2015,1
49168,4503520,10.3109/10253890.2015.1013531,FIG,Stress,2015,1
22947,4499463,10.1016/j.neuron.2015.05.018,RESULTS,Neuron,2015,1
46035,4499463,10.1016/j.neuron.2015.05.018,SUPPL,Neuron,2015,1
20742,4499034,10.1002/mrm.25367,FIG,Magn Reson Med,2014,1
20742,4499034,10.1002/mrm.25367,FIG,Magn Reson Med,2014,1
19827,4496945,10.1001/jamapediatrics.2014.1436,RESULTS,JAMA Pediatr,2014,1
10331,4498488,,METHODS,J Virol Antivir Res,2015,1
12479,4497922,10.1016/j.bbr.2015.05.021,METHODS,Behav Brain Res,2015,1
9832,4520243,10.1016/j.nlm.2013.06.015,METHODS,Neurobiol Learn Mem,2013,1
40251,4519016,10.1016/j.cell.2015.06.034,METHODS,Cell,2015,1
12132,4511397,10.1007/978-3-319-19992-4_63,METHODS,Inf Process Med Imaging,2015,1
12087,4522235,10.3758/s13414-015-0903-8,METHODS,Atten Percept Psychophys,2015,1
21351,4522235,10.3758/s13414-015-0903-8,METHODS,Atten Percept Psychophys,2015,1
28986,4522235,10.3758/s13414-015-0903-8,METHODS,Atten Percept Psychophys,2015,1
34625,4522235,10.3758/s13414-015-0903-8,METHODS,Atten Percept Psychophys,2015,1
38282,4522235,10.3758/s13414-015-0903-8,METHODS,Atten Percept Psychophys,2015,1
22045,4522214,10.1016/j.brainres.2015.05.036,DISCUSS,Brain Res,2015,1
49208,4522380,10.1016/j.cortex.2015.04.021,DISCUSS,Cortex,2015,1
4926,4511082,10.3233/THC-140838,METHODS,Technol Health Care,2014,1
7233,4509973,10.1097/ALN.0000000000000731,METHODS,Anesthesiology,2015,1
3644,4523796,10.1080/10510970903396477,INTRO,Commun Stud,2010,1
4694,4512905,10.1016/j.neuroimage.2015.05.072,METHODS,Neuroimage,2015,1
27908,4526822,10.1016/j.celrep.2015.06.072,SUPPL,Cell Rep,2015,1
13585,4529749,10.1080/09540121.2012.668167,INTRO,AIDS Care,2012,1
2731,4535312,10.1002/cmdc.201402333,INTRO,ChemMedChem,2014,1
20185,4528970,10.1111/ijsw.12131,INTRO,Int J Soc Welf,2014,1
7204,4532639,10.1016/j.psychres.2015.06.005,METHODS,Psychiatry Res,2015,1
38168,4537399,10.1016/j.pnpbp.2015.02.003,DISCUSS,Prog Neuropsychopharmacol Biol Psychiatry,2015,1
25795,4530063,10.1016/j.molcel.2015.06.022,METHODS,Mol Cell,2015,1
29388,4530063,10.1016/j.molcel.2015.06.022,METHODS,Mol Cell,2015,1
52204,4536193,10.1007/s10488-015-0637-x,DISCUSS,Adm Policy Ment Health,2016,1
54392,4539046,10.1016/j.neuropharm.2015.05.038,FIG,Neuropharmacology,2015,1
14081,4530777,10.1097/QAI.0000000000000573,RESULTS,J Acquir Immune Defic Syndr,2015,1
33737,4536073,10.1016/j.neuron.2015.05.044,METHODS,Neuron,2015,1
1245,4524795,10.1016/j.biopsych.2015.01.009,ABSTRACT,Biol Psychiatry,2015,1
35389,4524791,10.1016/j.celrep.2015.01.017,METHODS,Cell Rep,2015,1
6578,4546104,10.1521/aeap.2009.21.1.39,INTRO,AIDS Educ Prev,2009,1
24623,4546104,10.1521/aeap.2009.21.1.39,DISCUSS,AIDS Educ Prev,2009,1
37410,4545590,10.1016/j.cell.2015.07.026,SUPPL,Cell,2015,1
11440,4549808,10.1037/a0039661,METHODS,J Consult Clin Psychol,2015,1
21910,4553107,10.1016/j.cbpa.2015.05.014,FIG,Curr Opin Chem Biol,2015,1
21816,4553071,10.1007/s10461-015-1052-8,RESULTS,AIDS Behav,2015,1
35805,4547358,10.1521/aeap.2015.27.3.195,RESULTS,AIDS Educ Prev,2015,1
46562,4547484,10.1126/science.1262110,SUPPL,Science,2015,1
22799,4550563,10.1007/s10461-015-1026-x,RESULTS,AIDS Behav,2015,1
32268,4545494,10.1016/j.neuron.2015.07.020,METHODS,Neuron,2015,1
22916,4554821,10.1016/j.neuroimage.2015.06.013,METHODS,Neuroimage,2015,1
36468,4545475,10.1016/j.neuroimage.2013.11.011,DISCUSS,Neuroimage,2013,1
12305,4545467,10.1002/gps.4264,METHODS,Int J Geriatr Psychiatry,2015,1
34255,4545408,10.1016/j.celrep.2015.07.023,METHODS,Cell Rep,2015,1
4163,4543566,10.1016/j.drugpo.2015.05.027,INTRO,Int J Drug Policy,2015,1
39539,4543319,10.1016/j.neuron.2013.08.003,SUPPL,Neuron,2013,1
26654,4561594,10.1007/s10802-015-0008-9,METHODS,J Abnorm Child Psychol,2015,1
39240,4561008,10.1007/s10508-015-0521-5,RESULTS,Arch Sex Behav,2015,1
22424,4560674,10.1007/s10461-015-1030-1,DISCUSS,AIDS Behav,2015,1
39983,4560670,10.1111/acem.12735,METHODS,Acad Emerg Med,2015,1
13347,4573511,10.1037/abn0000075,METHODS,J Abnorm Psychol,2015,1
15562,4573381,10.1177/1049732315575712,RESULTS,Qual Health Res,2015,1
9180,4572914,10.1002/nbm.3383,METHODS,NMR Biomed,2015,1
18812,4562862,10.1016/j.tips.2015.05.009,METHODS,Trends Pharmacol Sci,2015,1
125,4562807,10.1016/j.brainres.2015.06.013,ABSTRACT,Brain Res,2015,1
10494,4562807,10.1016/j.brainres.2015.06.013,RESULTS,Brain Res,2015,1
22911,4562807,10.1016/j.brainres.2015.06.013,DISCUSS,Brain Res,2015,1
25936,4562807,10.1016/j.brainres.2015.06.013,DISCUSS,Brain Res,2015,1
26039,4562807,10.1016/j.brainres.2015.06.013,DISCUSS,Brain Res,2015,1
5734,4558236,10.1016/j.bbr.2015.06.038,METHODS,Behav Brain Res,2015,1
7457,4559143,10.3122/jabfm.2013.05.130025,INTRO,J Am Board Fam Med,2013,1
13702,4559869,10.1111/pops.12189,INTRO,Polit Psychol,2014,1
36350,4558300,10.1016/j.celrep.2015.07.061,METHODS,Cell Rep,2015,1
14971,4578626,10.1176/appi.ajp.2013.13040498,RESULTS,Am J Psychiatry,2014,1
160,4574485,10.1016/j.taap.2015.06.011,ABSTRACT,Toxicol Appl Pharmacol,2015,1
160,4574485,10.1016/j.taap.2015.06.011,ABSTRACT,Toxicol Appl Pharmacol,2015,1
26043,4574485,10.1016/j.taap.2015.06.011,DISCUSS,Toxicol Appl Pharmacol,2015,1
23634,4583315,10.1016/j.yhbeh.2015.03.003,CONCL,Horm Behav,2015,1
49328,4584208,10.1016/j.neuropharm.2015.07.017,METHODS,Neuropharmacology,2015,1
17599,4591095,10.1016/j.neuroimage.2015.03.056,INTRO,Neuroimage,2015,1
21090,4591095,10.1016/j.neuroimage.2015.03.056,CONCL,Neuroimage,2015,1
21090,4591095,10.1016/j.neuroimage.2015.03.056,CONCL,Neuroimage,2015,1
5903,4580327,10.1177/1556264614544101,INTRO,J Empir Res Hum Res Ethics,2014,1
11740,4526907,10.2196/mhealth.3941,METHODS,JMIR Mhealth Uhealth,2015,1
18754,4605603,10.1177/1049732313502129,RESULTS,Qual Health Res,2013,1
7969,4604053,10.1016/j.jneumeth.2015.07.009,METHODS,J Neurosci Methods,2015,1
91,4610195,10.1080/23294515.2014.995837,ABSTRACT,AJOB Empir Bioeth,2014,1
1470,4610195,10.1080/23294515.2014.995837,ABSTRACT,AJOB Empir Bioeth,2014,1
14531,4610195,10.1080/23294515.2014.995837,DISCUSS,AJOB Empir Bioeth,2014,1
16614,4610195,10.1080/23294515.2014.995837,DISCUSS,AJOB Empir Bioeth,2014,1
21583,4610195,10.1080/23294515.2014.995837,DISCUSS,AJOB Empir Bioeth,2014,1
10817,4595040,10.1016/j.neuroscience.2015.03.050,METHODS,Neuroscience,2015,1
512,4603984,10.1007/978-1-62703-640-5_6,INTRO,Methods Mol Biol,2013,1
32883,4605842,10.1016/j.yhbeh.2015.04.003,INTRO,Horm Behav,2015,1
48,4606876,10.3819/ccbr.2009.40005,ABSTRACT,Comp Cogn Behav Rev,2009,1
21778,4609595,10.1007/s10803-015-2501-y,DISCUSS,J Autism Dev Disord,2015,1
11099,4609587,10.1007/s10461-015-1066-2,METHODS,AIDS Behav,2016,1
30586,4609587,10.1007/s10461-015-1066-2,DISCUSS,AIDS Behav,2016,1
57887,4608376,10.1097/NEN.0000000000000255,DISCUSS,J Neuropathol Exp Neurol,2015,1
36661,4629237,10.1016/j.biopsycho.2014.04.001,CONCL,Biol Psychol,2014,1
6990,4610814,10.1002/ajmg.b.32278,METHODS,Am J Med Genet B Neuropsychiatr Genet,2014,1
7404,4617525,10.1002/hast.367,INTRO,Hastings Cent Rep,2014,1
28652,4617315,10.1038/nn.3976,SUPPL,Nat Neurosci,2015,1
28652,4617315,10.1038/nn.3976,SUPPL,Nat Neurosci,2015,1
13906,4626437,10.1016/j.neuroimage.2015.04.046,INTRO,Neuroimage,2015,1
16900,4626437,10.1016/j.neuroimage.2015.04.046,INTRO,Neuroimage,2015,1
4378,4625786,10.1002/glia.22782,METHODS,Glia,2015,1
4378,4625786,10.1002/glia.22782,METHODS,Glia,2015,1
34639,4625793,10.1007/s10802-015-0054-3,DISCUSS,J Abnorm Child Psychol,2015,1
58706,4633393,10.1016/j.neuroscience.2015.09.006,DISCUSS,Neuroscience,2015,1
15600,4633402,10.1016/j.biopsych.2015.04.020,INTRO,Biol Psychiatry,2015,1
1033,4633406,10.1016/j.biopsych.2015.04.022,ABSTRACT,Biol Psychiatry,2015,1
4705,4633406,10.1016/j.biopsych.2015.04.022,INTRO,Biol Psychiatry,2015,1
12485,4633406,10.1016/j.biopsych.2015.04.022,RESULTS,Biol Psychiatry,2015,1
19243,4633406,10.1016/j.biopsych.2015.04.022,RESULTS,Biol Psychiatry,2015,1
20937,4633406,10.1016/j.biopsych.2015.04.022,DISCUSS,Biol Psychiatry,2015,1
20937,4633406,10.1016/j.biopsych.2015.04.022,DISCUSS,Biol Psychiatry,2015,1
22392,4633406,10.1016/j.biopsych.2015.04.022,DISCUSS,Biol Psychiatry,2015,1
38221,4634891,10.1038/nsmb.3040,SUPPL,Nat Struct Mol Biol,2015,1
18973,4637272,10.1016/j.psyneuen.2015.08.025,METHODS,Psychoneuroendocrinology,2015,1
5092,4638186,10.3174/ajnr.A3844,INTRO,AJNR Am J Neuroradiol,2014,1
16222,4643455,10.1016/j.antiviral.2013.09.029,METHODS,Antiviral Res,2013,1
918,4630085,10.1097/ADM.0000000000000159,ABSTRACT,J Addict Med,2015,1
1380,4630085,10.1097/ADM.0000000000000159,ABSTRACT,J Addict Med,2015,1
6970,4630085,10.1097/ADM.0000000000000159,RESULTS,J Addict Med,2015,1
6970,4630085,10.1097/ADM.0000000000000159,RESULTS,J Addict Med,2015,1
7921,4630085,10.1097/ADM.0000000000000159,RESULTS,J Addict Med,2015,1
7921,4630085,10.1097/ADM.0000000000000159,RESULTS,J Addict Med,2015,1
7921,4630085,10.1097/ADM.0000000000000159,RESULTS,J Addict Med,2015,1
9308,4630085,10.1097/ADM.0000000000000159,DISCUSS,J Addict Med,2015,1
10161,4630085,10.1097/ADM.0000000000000159,DISCUSS,J Addict Med,2015,1
20939,4630104,10.1016/j.tibs.2015.08.007,INTRO,Trends Biochem Sci,2015,1
17454,4630126,10.1002/da.22405,METHODS,Depress Anxiety,2015,1
6779,4646735,10.1016/j.neuroimage.2015.05.021,METHODS,Neuroimage,2015,1
7129,4646735,10.1016/j.neuroimage.2015.05.021,SUPPL,Neuroimage,2015,1
9573,4646735,10.1016/j.neuroimage.2015.05.021,SUPPL,Neuroimage,2015,1
9573,4646735,10.1016/j.neuroimage.2015.05.021,SUPPL,Neuroimage,2015,1
104,4646713,10.1007/s10802-013-9805-1,ABSTRACT,J Abnorm Child Psychol,2014,1
104,4646713,10.1007/s10802-013-9805-1,ABSTRACT,J Abnorm Child Psychol,2014,1
10737,4643421,10.1007/s10461-015-1088-9,RESULTS,AIDS Behav,2016,1
2584,4631394,10.1007/s00213-015-3953-7,INTRO,Psychopharmacology (Berl),2015,1
131,4631688,10.1016/j.bbi.2015.06.022,ABSTRACT,Brain Behav Immun,2015,1
131,4631688,10.1016/j.bbi.2015.06.022,ABSTRACT,Brain Behav Immun,2015,1
15569,4631688,10.1016/j.bbi.2015.06.022,RESULTS,Brain Behav Immun,2015,1
20535,4631688,10.1016/j.bbi.2015.06.022,RESULTS,Brain Behav Immun,2015,1
21742,4631688,10.1016/j.bbi.2015.06.022,DISCUSS,Brain Behav Immun,2015,1
29391,4631688,10.1016/j.bbi.2015.06.022,DISCUSS,Brain Behav Immun,2015,1
38568,4631688,10.1016/j.bbi.2015.06.022,FIG,Brain Behav Immun,2015,1
41333,4631688,10.1016/j.bbi.2015.06.022,FIG,Brain Behav Immun,2015,1
41910,4631688,10.1016/j.bbi.2015.06.022,SUPPL,Brain Behav Immun,2015,1
32563,4631224,10.1016/j.pbb.2015.09.021,FIG,Pharmacol Biochem Behav,2015,1
1546,4643402,10.1111/bdi.12322,ABSTRACT,Bipolar Disord,2015,1
11898,4643402,10.1111/bdi.12322,RESULTS,Bipolar Disord,2015,1
16279,4643402,10.1111/bdi.12322,DISCUSS,Bipolar Disord,2015,1
8935,4641819,10.1016/j.ydbio.2015.08.010,METHODS,Dev Biol,2015,1
46110,4642287,10.1017/S0954579414000340,DISCUSS,Dev Psychopathol,2014,1
